Date,Open,High,Low,Close,Adj Close,Volume
2019-10-16,8970.000000,9120.000000,8970.000000,9120.000000,8530.674805,9784500
2019-10-17,9120.000000,9200.000000,8950.000000,8950.000000,8371.660156,13035500
2019-10-18,8950.000000,8950.000000,8540.000000,8625.000000,8067.662109,21716000
2019-10-21,8625.000000,8700.000000,8625.000000,8685.000000,8123.784180,6865500
2019-10-22,8685.000000,8795.000000,8680.000000,8790.000000,8221.999023,12824000
2019-10-23,8790.000000,8865.000000,8705.000000,8855.000000,8282.798828,7454000
2019-10-24,8860.000000,8865.000000,8800.000000,8855.000000,8282.798828,12462500
2019-10-25,8855.000000,8855.000000,8605.000000,8630.000000,8072.337891,16448000
2019-10-28,8640.000000,8750.000000,8640.000000,8700.000000,8137.813965,7270000
2019-10-29,8700.000000,8720.000000,8660.000000,8715.000000,8151.845703,10711000
2019-10-30,8850.000000,8850.000000,8620.000000,8720.000000,8156.521484,10075500
2019-10-31,8780.000000,8810.000000,8700.000000,8745.000000,8179.906738,10841500
2019-11-01,8650.000000,8740.000000,8650.000000,8740.000000,8175.229004,5072500
2019-11-04,8745.000000,8765.000000,8605.000000,8605.000000,8048.954590,6687500
2019-11-05,8680.000000,8770.000000,8620.000000,8770.000000,8203.291992,8690500
2019-11-06,8770.000000,8770.000000,8655.000000,8690.000000,8128.460449,6230500
2019-11-07,8760.000000,8760.000000,8620.000000,8670.000000,8109.752930,8469000
2019-11-08,8660.000000,8665.000000,8615.000000,8630.000000,8072.337891,5199500
2019-11-11,8640.000000,8655.000000,8595.000000,8655.000000,8095.722168,5530500
2019-11-12,8655.000000,8655.000000,8560.000000,8640.000000,8081.690918,7759000
2019-11-13,8630.000000,8630.000000,8460.000000,8465.000000,7918.000977,9261000
2019-11-14,8470.000000,8560.000000,8470.000000,8560.000000,8006.861328,5768500
2019-11-15,8515.000000,8515.000000,8440.000000,8445.000000,7899.292480,9221000
2019-11-18,8445.000000,8455.000000,8400.000000,8430.000000,7885.261230,7779500
2019-11-19,8430.000000,8560.000000,8420.000000,8560.000000,8006.861328,6868000
2019-11-20,8530.000000,8540.000000,8425.000000,8510.000000,7960.092285,7245000
2019-11-21,8500.000000,8500.000000,8400.000000,8405.000000,7861.876953,11587500
2019-11-22,8405.000000,8475.000000,8400.000000,8430.000000,7885.261230,6406500
2019-11-25,8420.000000,8445.000000,8355.000000,8415.000000,7871.230469,8773500
2019-11-26,8460.000000,8460.000000,8300.000000,8300.000000,7763.662598,34735000
2019-11-27,8300.000000,8400.000000,8200.000000,8200.000000,7670.124512,8223000
2019-11-28,8200.000000,8430.000000,8200.000000,8360.000000,7819.784668,9734000
2019-11-29,8330.000000,8470.000000,8325.000000,8360.000000,7819.784668,10553000
2019-12-02,8360.000000,8570.000000,8360.000000,8570.000000,8016.215820,9898000
2019-12-03,8530.000000,8560.000000,8420.000000,8535.000000,8064.403809,6575000
2019-12-04,8520.000000,8520.000000,8390.000000,8400.000000,7936.846680,8455000
2019-12-05,8400.000000,8500.000000,8400.000000,8430.000000,7965.192383,5020000
2019-12-06,8420.000000,8460.000000,8400.000000,8450.000000,7984.089355,6634500
2019-12-09,8450.000000,8470.000000,8420.000000,8455.000000,7988.813477,6782000
2019-12-10,8455.000000,8465.000000,8415.000000,8435.000000,7969.916016,10179000
2019-12-11,8500.000000,8500.000000,8365.000000,8420.000000,7955.743652,8613500
2019-12-12,8350.000000,8420.000000,8200.000000,8200.000000,7747.874023,13365500
2019-12-13,8280.000000,8300.000000,8200.000000,8245.000000,7790.393066,12891500
2019-12-16,8250.000000,8275.000000,8180.000000,8180.000000,7728.976563,12503000
2019-12-17,8180.000000,8225.000000,8180.000000,8195.000000,7743.149414,10837000
2019-12-18,8195.000000,8205.000000,8120.000000,8185.000000,7733.701172,15872500
2019-12-19,8185.000000,8210.000000,8110.000000,8140.000000,7691.182129,14785500
2019-12-20,8140.000000,8325.000000,8070.000000,8325.000000,7865.981445,19230000
2019-12-23,8325.000000,8335.000000,8180.000000,8330.000000,7870.706055,11073000
2019-12-26,8330.000000,8500.000000,8330.000000,8490.000000,8021.884277,9169000
2019-12-27,8500.000000,8580.000000,8500.000000,8560.000000,8088.024902,7352500
2019-12-30,8560.000000,8595.000000,8400.000000,8400.000000,7936.846680,13919000
2020-01-02,8500.000000,8700.000000,8500.000000,8550.000000,8078.576660,11059800
2020-01-03,8675.000000,8675.000000,8550.000000,8575.000000,8102.197266,8071700
2020-01-06,8575.000000,8600.000000,8350.000000,8475.000000,8007.711426,7913300
2020-01-07,8475.000000,8500.000000,8400.000000,8450.000000,7984.089355,5793000
2020-01-08,8450.000000,8450.000000,8275.000000,8325.000000,7865.981445,8261400
2020-01-09,8350.000000,8425.000000,8250.000000,8350.000000,7889.603027,9224300
2020-01-10,8400.000000,8400.000000,8250.000000,8250.000000,7795.117188,14849800
2020-01-13,8275.000000,8400.000000,8275.000000,8400.000000,7936.846680,8904800
2020-01-14,8400.000000,8500.000000,8300.000000,8475.000000,8007.711426,11761100
2020-01-15,8475.000000,8525.000000,8350.000000,8475.000000,8007.711426,14965200
2020-01-16,8475.000000,8475.000000,8350.000000,8425.000000,7960.467285,9151100
2020-01-17,8425.000000,8425.000000,8350.000000,8400.000000,7936.846680,5501800
2020-01-20,8400.000000,8425.000000,8325.000000,8325.000000,7865.981445,5343800
2020-01-21,8325.000000,8375.000000,8300.000000,8325.000000,7865.981445,5211000
2020-01-22,8375.000000,8375.000000,8225.000000,8300.000000,7842.360352,4975800
2020-01-23,8300.000000,8375.000000,8275.000000,8325.000000,7865.981445,3400500
2020-01-24,8325.000000,8325.000000,8150.000000,8175.000000,7724.252441,7927900
2020-01-27,8175.000000,8300.000000,8075.000000,8275.000000,7818.738770,7078300
2020-01-28,8275.000000,8300.000000,8100.000000,8250.000000,7795.117188,8825000
2020-01-29,8250.000000,8300.000000,8225.000000,8250.000000,7795.117188,4723100
2020-01-30,8250.000000,8250.000000,8150.000000,8225.000000,7771.495605,4297800
2020-01-31,8225.000000,8225.000000,7950.000000,7950.000000,7511.658203,17743300
2020-02-03,7950.000000,8075.000000,7800.000000,7850.000000,7417.171875,8731500
2020-02-04,7850.000000,7950.000000,7850.000000,7875.000000,7440.793457,8182500
2020-02-05,7900.000000,8100.000000,7850.000000,8100.000000,7653.387695,7284300
2020-02-06,8100.000000,8100.000000,7950.000000,7950.000000,7511.658203,10884300
2020-02-07,7950.000000,7975.000000,7900.000000,7900.000000,7464.415527,11461800
2020-02-10,7900.000000,7925.000000,7800.000000,7875.000000,7440.793457,6277000
2020-02-11,7850.000000,7875.000000,7825.000000,7850.000000,7417.171875,5773900
2020-02-12,7825.000000,7850.000000,7575.000000,7600.000000,7180.956543,17269400
2020-02-13,7575.000000,7600.000000,7350.000000,7400.000000,6991.983887,13678700
2020-02-14,7400.000000,7625.000000,7300.000000,7475.000000,7062.848633,8792800
2020-02-17,7475.000000,7500.000000,7325.000000,7400.000000,6991.983887,8267100
2020-02-18,7350.000000,7475.000000,7325.000000,7400.000000,6991.983887,11377400
2020-02-19,7400.000000,7500.000000,7375.000000,7475.000000,7062.848633,7178400
2020-02-20,7500.000000,7700.000000,7475.000000,7650.000000,7228.199219,11991000
2020-02-21,7650.000000,7650.000000,7475.000000,7500.000000,7086.470215,9864100
2020-02-24,7400.000000,7425.000000,7225.000000,7225.000000,6826.632813,11614600
2020-02-25,7150.000000,7350.000000,7075.000000,7300.000000,6897.498047,14739700
2020-02-26,7250.000000,7375.000000,7200.000000,7300.000000,6897.498047,10567900
2020-02-27,7300.000000,7300.000000,7025.000000,7150.000000,6755.768066,13251400
2020-02-28,7075.000000,7075.000000,6725.000000,6825.000000,6448.687500,34476300
2020-03-02,6825.000000,7200.000000,6800.000000,6900.000000,6519.552246,20747600
2020-03-03,7100.000000,7200.000000,6950.000000,7125.000000,6732.146484,27945100
2020-03-04,7125.000000,7450.000000,7100.000000,7425.000000,7015.605469,16142200
2020-03-05,7475.000000,7600.000000,7375.000000,7400.000000,6991.983887,12512400
2020-03-06,7375.000000,7475.000000,7225.000000,7450.000000,7039.227051,10982200
2020-03-09,7000.000000,7200.000000,6900.000000,7025.000000,6637.660156,21278700
2020-03-10,7025.000000,7375.000000,7025.000000,7100.000000,6708.524902,14816900
2020-03-11,7100.000000,7450.000000,7075.000000,7300.000000,6897.498047,19638900
2020-03-12,7225.000000,7450.000000,7000.000000,7225.000000,6826.632813,20637800
2020-03-13,7225.000000,7225.000000,7225.000000,7225.000000,6826.632813,0
2020-03-16,7475.000000,7500.000000,6975.000000,6975.000000,6590.416992,18254300
2020-03-17,6975.000000,7175.000000,6500.000000,6500.000000,6141.606934,29370900
2020-03-18,6650.000000,6650.000000,6050.000000,6050.000000,5716.418945,34350500
2020-03-19,6050.000000,6150.000000,5650.000000,5650.000000,5338.474121,13743300
2020-03-20,5475.000000,6475.000000,5275.000000,6225.000000,5881.770020,45224600
2020-03-23,6125.000000,6225.000000,5800.000000,5800.000000,5480.203125,16961000
2020-03-24,5900.000000,6100.000000,5575.000000,5675.000000,5362.095703,19279500
2020-03-26,5825.000000,6800.000000,5825.000000,6775.000000,6401.444824,29296900
2020-03-27,7000.000000,7725.000000,6500.000000,6800.000000,6425.066406,30521200
2020-03-30,6775.000000,6800.000000,6325.000000,6425.000000,6070.742676,18135300
2020-03-31,6600.000000,7250.000000,6600.000000,7250.000000,6850.254395,27011000
2020-04-01,7250.000000,7475.000000,7000.000000,7150.000000,6755.768066,13801800
2020-04-02,7150.000000,7225.000000,6925.000000,7225.000000,6826.632813,11148700
2020-04-03,7225.000000,7250.000000,6925.000000,7100.000000,6708.524902,18556300
2020-04-06,7125.000000,7300.000000,7100.000000,7300.000000,6897.498047,8882300
2020-04-07,7350.000000,7600.000000,7050.000000,7275.000000,6873.875977,11884600
2020-04-08,7250.000000,7250.000000,6800.000000,7125.000000,6732.146484,14428900
2020-04-09,7000.000000,7250.000000,6900.000000,7250.000000,6850.254395,8617000
2020-04-13,7250.000000,7250.000000,7050.000000,7100.000000,6708.524902,4282500
2020-04-14,7100.000000,7150.000000,7025.000000,7150.000000,6755.768066,6534300
2020-04-15,7150.000000,7200.000000,6925.000000,6975.000000,6590.416992,11877300
2020-04-16,6975.000000,6975.000000,6600.000000,6650.000000,6283.336426,17260700
2020-04-17,6800.000000,6950.000000,6800.000000,6875.000000,6495.931152,11696600
2020-04-20,6900.000000,7075.000000,6875.000000,7000.000000,6614.038574,13853300
2020-04-21,7000.000000,7075.000000,6850.000000,6925.000000,6543.173828,10394700
2020-04-22,7000.000000,7150.000000,6800.000000,7100.000000,6708.524902,10220900
2020-04-23,7100.000000,7700.000000,7050.000000,7500.000000,7086.470215,26530100
2020-04-24,7400.000000,7700.000000,7350.000000,7500.000000,7086.470215,28075100
2020-04-27,7500.000000,7725.000000,7425.000000,7500.000000,7086.470215,9643200
2020-04-28,7525.000000,7925.000000,7525.000000,7850.000000,7417.171875,21296700
2020-04-29,7900.000000,8025.000000,7650.000000,8000.000000,7558.901367,16761500
2020-04-30,8000.000000,8450.000000,8000.000000,8275.000000,7818.738770,28226900
2020-05-04,8250.000000,8250.000000,7850.000000,7925.000000,7488.036621,17119000
2020-05-05,8000.000000,8300.000000,7975.000000,8300.000000,7842.360352,18737600
2020-05-06,8300.000000,8325.000000,8050.000000,8100.000000,7653.387695,11498100
2020-05-08,8125.000000,8200.000000,7925.000000,8050.000000,7606.145020,11108900
2020-05-11,8050.000000,8250.000000,8050.000000,8075.000000,7629.766113,8239200
2020-05-12,8100.000000,8225.000000,8025.000000,8175.000000,7724.252441,11132700
2020-05-13,8175.000000,8250.000000,8050.000000,8250.000000,7795.117188,9910100
2020-05-14,8225.000000,8300.000000,8125.000000,8300.000000,7842.360352,11861700
2020-05-15,8300.000000,8600.000000,8275.000000,8575.000000,8102.197266,23052700
2020-05-18,8800.000000,8800.000000,8325.000000,8475.000000,8007.711426,13193900
2020-05-19,8425.000000,8575.000000,8250.000000,8250.000000,7795.117188,12088400
2020-05-20,8250.000000,8350.000000,8000.000000,8050.000000,7606.145020,16948600
2020-05-26,8050.000000,8275.000000,8050.000000,8150.000000,7700.630859,27690800
2020-05-27,8000.000000,8250.000000,8000.000000,8200.000000,7747.874023,15919300
2020-05-28,8200.000000,8300.000000,8000.000000,8025.000000,7582.522461,27680500
2020-05-29,8050.000000,8125.000000,7750.000000,7750.000000,7322.685547,90601000
2020-06-02,7850.000000,8200.000000,7800.000000,8100.000000,7653.387695,27780700
2020-06-03,8200.000000,8450.000000,8125.000000,8225.000000,7771.495605,23576100
2020-06-04,8250.000000,8325.000000,8100.000000,8175.000000,7724.252441,16634700
2020-06-05,8175.000000,8200.000000,7975.000000,8050.000000,7606.145020,18066100
2020-06-08,8100.000000,8225.000000,8025.000000,8200.000000,7747.874023,12675400
2020-06-09,8250.000000,8475.000000,8200.000000,8300.000000,7842.360352,26608700
2020-06-10,8475.000000,8475.000000,8150.000000,8200.000000,7747.874023,15919600
2020-06-11,8200.000000,8300.000000,8100.000000,8200.000000,7747.874023,19429200
2020-06-12,8200.000000,8200.000000,8000.000000,8200.000000,7747.874023,10835600
2020-06-15,8200.000000,8300.000000,8175.000000,8275.000000,7818.738770,14159100
2020-06-16,8325.000000,8400.000000,8250.000000,8275.000000,7818.738770,12197800
2020-06-17,8275.000000,8325.000000,8150.000000,8275.000000,7818.738770,10800100
2020-06-18,8225.000000,8225.000000,8050.000000,8050.000000,7606.145020,15200400
2020-06-19,8100.000000,8150.000000,8050.000000,8050.000000,7606.145020,12756000
2020-06-22,8150.000000,8150.000000,8025.000000,8050.000000,7606.145020,11487400
2020-06-23,8050.000000,8100.000000,8000.000000,8000.000000,7558.901367,5947400
2020-06-24,8050.000000,8125.000000,8000.000000,8075.000000,7629.766113,10739900
2020-06-25,8050.000000,8100.000000,7900.000000,7900.000000,7464.415527,13066500
2020-06-26,8025.000000,8025.000000,7825.000000,7900.000000,7464.415527,15566700
2020-06-29,7925.000000,7950.000000,7800.000000,7925.000000,7488.036621,11377500
2020-06-30,7925.000000,8000.000000,7850.000000,7900.000000,7464.415527,10394200
2020-07-01,7925.000000,7950.000000,7750.000000,7800.000000,7369.929199,10729600
2020-07-02,7800.000000,8050.000000,7800.000000,8050.000000,7606.145020,15082500
2020-07-03,8000.000000,8075.000000,7900.000000,7900.000000,7464.415527,8394200
2020-07-06,7950.000000,8000.000000,7875.000000,7900.000000,7464.415527,17782600
2020-07-07,7925.000000,8000.000000,7850.000000,7925.000000,7488.036621,14181500
2020-07-08,7925.000000,8150.000000,7900.000000,8100.000000,7653.387695,19068800
2020-07-09,8100.000000,8175.000000,7975.000000,7975.000000,7535.280273,12857400
2020-07-10,7950.000000,8000.000000,7925.000000,7925.000000,7488.036621,9371900
2020-07-13,7950.000000,8050.000000,7925.000000,8025.000000,7582.522461,7824700
2020-07-14,8025.000000,8100.000000,8000.000000,8075.000000,7629.766113,6440700
2020-07-15,8100.000000,8125.000000,8050.000000,8050.000000,7606.145020,10766900
2020-07-16,8050.000000,8150.000000,8050.000000,8100.000000,7653.387695,10655000
2020-07-17,8100.000000,8125.000000,7900.000000,8125.000000,7677.009277,5335500
2020-07-20,8125.000000,8150.000000,8025.000000,8125.000000,7677.009277,9056400
2020-07-21,8125.000000,8125.000000,8000.000000,8000.000000,7558.901367,12476400
2020-07-22,8100.000000,8200.000000,8000.000000,8000.000000,7558.901367,10728700
2020-07-23,8025.000000,8075.000000,7975.000000,8050.000000,7606.145020,18413300
2020-07-24,8075.000000,8100.000000,8000.000000,8050.000000,7606.145020,12211100
2020-07-27,8100.000000,8100.000000,8000.000000,8075.000000,7629.766113,6391600
2020-07-28,8075.000000,8150.000000,8075.000000,8150.000000,7700.630859,16665100
2020-07-29,8150.000000,8300.000000,8125.000000,8250.000000,7795.117188,18793500
2020-07-30,8250.000000,8400.000000,8200.000000,8400.000000,7936.846680,19708600
2020-08-03,8400.000000,8450.000000,8100.000000,8250.000000,7795.117188,19125400
2020-08-04,8350.000000,8350.000000,8150.000000,8225.000000,7771.495605,13251900
2020-08-05,8225.000000,8250.000000,8100.000000,8250.000000,7897.861328,10465900
2020-08-06,8275.000000,8300.000000,8150.000000,8175.000000,7826.062500,12406300
2020-08-07,8175.000000,8225.000000,8075.000000,8125.000000,7778.196777,8987900
2020-08-10,8125.000000,8200.000000,8100.000000,8100.000000,7754.264160,7982000
2020-08-11,8125.000000,8150.000000,8050.000000,8050.000000,7706.398438,16657800
2020-08-12,8075.000000,8125.000000,8025.000000,8050.000000,7706.398438,11451200
2020-08-13,8075.000000,8175.000000,8050.000000,8175.000000,7826.062500,11271500
2020-08-14,8175.000000,8250.000000,8150.000000,8200.000000,7849.995605,13065900
2020-08-18,8225.000000,8250.000000,8175.000000,8225.000000,7873.928711,12267900
2020-08-19,8225.000000,8275.000000,8200.000000,8200.000000,7849.995605,9945900
2020-08-24,8225.000000,8275.000000,8175.000000,8175.000000,7826.062500,8029000
2020-08-25,8175.000000,8250.000000,8175.000000,8200.000000,7849.995605,11597200
2020-08-26,8200.000000,8250.000000,8200.000000,8200.000000,7849.995605,14121900
2020-08-27,8200.000000,8250.000000,8175.000000,8250.000000,7897.861328,11343100
2020-08-28,8250.000000,8275.000000,8200.000000,8250.000000,7897.861328,13210800
2020-08-31,8275.000000,8275.000000,8150.000000,8225.000000,7873.928711,17339800
2020-09-01,8350.000000,8350.000000,8150.000000,8225.000000,7873.928711,15367200
2020-09-02,8300.000000,8300.000000,8125.000000,8150.000000,7802.129883,17081900
2020-09-03,8150.000000,8225.000000,8150.000000,8175.000000,7826.062500,9683100
2020-09-04,8200.000000,8400.000000,8125.000000,8400.000000,8041.458984,14782100
2020-09-07,8400.000000,8400.000000,8250.000000,8375.000000,8017.525879,14396400
2020-09-08,8375.000000,8375.000000,8325.000000,8375.000000,8017.525879,5156800
2020-09-09,8225.000000,8325.000000,8225.000000,8250.000000,7897.861328,11364100
2020-09-10,8200.000000,8200.000000,7900.000000,7975.000000,7634.599609,25116900
2020-09-11,7850.000000,8300.000000,7800.000000,8300.000000,7945.727539,8948800
2020-09-14,8325.000000,8325.000000,8125.000000,8200.000000,7849.995605,17218200
2020-09-15,8200.000000,8225.000000,8050.000000,8100.000000,7754.264160,11223900
2020-09-16,8100.000000,8150.000000,8000.000000,8000.000000,7658.532227,3827300
2020-09-17,8025.000000,8100.000000,8000.000000,8075.000000,7730.331055,2734700
2020-09-18,8100.000000,8125.000000,8025.000000,8025.000000,7682.464844,8783200
2020-09-21,8025.000000,8075.000000,7950.000000,8000.000000,7658.532227,3295800
2020-09-22,7900.000000,8000.000000,7900.000000,7950.000000,7610.666504,7428400
2020-09-23,7950.000000,8000.000000,7900.000000,7925.000000,7586.733398,9067300
2020-09-24,7850.000000,7900.000000,7775.000000,7800.000000,7467.069336,7510400
2020-09-25,7850.000000,7975.000000,7775.000000,7925.000000,7586.733398,8029400
2020-09-28,7875.000000,7950.000000,7875.000000,7900.000000,7562.800781,5378100
2020-09-29,7900.000000,8200.000000,7900.000000,7975.000000,7634.599609,7464700
2020-09-30,8050.000000,8100.000000,7950.000000,8100.000000,7754.264160,5521300
2020-10-01,8075.000000,8100.000000,7975.000000,8025.000000,7682.464844,4384800
2020-10-02,7950.000000,8000.000000,7950.000000,8000.000000,7658.532227,3689800
2020-10-05,8100.000000,8100.000000,8000.000000,8075.000000,7730.331055,7906400
2020-10-06,8100.000000,8125.000000,7950.000000,7975.000000,7634.599609,6818900
2020-10-07,7975.000000,8025.000000,7925.000000,8000.000000,7658.532227,7614400
2020-10-08,8000.000000,8050.000000,7950.000000,8025.000000,7682.464844,5225600
2020-10-09,8025.000000,8050.000000,7975.000000,8050.000000,7706.398438,4652000
2020-10-12,8100.000000,8100.000000,7950.000000,7950.000000,7610.666504,6704300
2020-10-13,7950.000000,7975.000000,7900.000000,7975.000000,7634.599609,5744000
2020-10-14,7975.000000,7975.000000,7900.000000,7925.000000,7586.733398,9576500
2020-10-15,7925.000000,7975.000000,7900.000000,7925.000000,7586.733398,6237200
2020-10-16,7925.000000,8000.000000,7900.000000,8000.000000,7658.532227,4947200
2020-10-19,8000.000000,8025.000000,7900.000000,7900.000000,7562.800781,6586600
2020-10-20,7950.000000,8000.000000,7900.000000,8000.000000,7658.532227,4784600
2020-10-21,8000.000000,8025.000000,7950.000000,7950.000000,7610.666504,8550600
2020-10-22,7950.000000,8000.000000,7850.000000,7850.000000,7514.934570,9883400
2020-10-23,7825.000000,7950.000000,7800.000000,7925.000000,7586.733398,7956200
2020-10-26,7950.000000,7950.000000,7875.000000,7875.000000,7538.867676,5298300
2020-10-27,7875.000000,7900.000000,7750.000000,7825.000000,7491.001465,13298500
2020-11-02,7825.000000,7825.000000,7600.000000,7625.000000,7299.538574,17741500
2020-11-03,7725.000000,7850.000000,7650.000000,7825.000000,7491.001465,8572700
2020-11-04,7850.000000,7950.000000,7800.000000,7800.000000,7467.069336,6185300
2020-11-05,7950.000000,7975.000000,7775.000000,7900.000000,7562.800781,9875000
2020-11-06,7900.000000,8100.000000,7825.000000,8075.000000,7730.331055,18386900
2020-11-09,8075.000000,8100.000000,7850.000000,7950.000000,7610.666504,15537900
2020-11-10,8050.000000,8050.000000,7800.000000,7800.000000,7467.069336,25530300
2020-11-11,7850.000000,7875.000000,7750.000000,7750.000000,7419.203125,22515700
2020-11-12,7750.000000,7825.000000,7750.000000,7800.000000,7467.069336,11094800
2020-11-13,7825.000000,7875.000000,7750.000000,7750.000000,7419.203125,6119200
2020-11-16,7800.000000,7850.000000,7700.000000,7725.000000,7395.270508,14162300
2020-11-17,7725.000000,7800.000000,7725.000000,7775.000000,7443.136230,16284000
2020-11-18,7800.000000,7900.000000,7800.000000,7800.000000,7467.069336,20505800
2020-11-19,7800.000000,7850.000000,7750.000000,7775.000000,7443.136230,12509800
2020-11-20,7775.000000,7825.000000,7725.000000,7725.000000,7395.270508,11720600
2020-11-23,7800.000000,7875.000000,7750.000000,7825.000000,7491.001465,13048300
2020-11-24,7850.000000,7900.000000,7850.000000,7850.000000,7514.934570,13733400
2020-11-25,7850.000000,7900.000000,7725.000000,7725.000000,7395.270508,20714100
2020-11-26,7750.000000,7800.000000,7750.000000,7750.000000,7419.203125,9155400
2020-11-27,7750.000000,7800.000000,7725.000000,7750.000000,7419.203125,17354300
2020-11-30,7750.000000,7800.000000,7675.000000,7725.000000,7395.270508,43997600
2020-12-01,7650.000000,7750.000000,7650.000000,7700.000000,7455.299805,15747200
2020-12-02,7725.000000,7725.000000,7625.000000,7650.000000,7406.888672,23596500
2020-12-03,7650.000000,7675.000000,7525.000000,7550.000000,7310.066895,30312300
2020-12-04,7575.000000,7650.000000,7575.000000,7600.000000,7358.478027,10334600
2020-12-07,7625.000000,7750.000000,7625.000000,7675.000000,7431.094238,18574500
2020-12-08,7700.000000,7800.000000,7600.000000,7625.000000,7382.683105,21827800
2020-12-10,7675.000000,7725.000000,7550.000000,7550.000000,7310.066895,19499000
2020-12-11,7575.000000,7600.000000,7450.000000,7475.000000,7237.450195,18572300
2020-12-14,7500.000000,7550.000000,7475.000000,7500.000000,7261.655762,14561300
2020-12-15,7500.000000,7550.000000,7450.000000,7475.000000,7237.450195,11350700
2020-12-16,7500.000000,7575.000000,7475.000000,7500.000000,7261.655762,14947200
2020-12-17,7500.000000,7550.000000,7425.000000,7425.000000,7189.039063,19682500
2020-12-18,7425.000000,7675.000000,7425.000000,7600.000000,7358.478027,35360700
2020-12-21,7600.000000,7700.000000,7600.000000,7625.000000,7382.683105,20648100
2020-12-22,7625.000000,7650.000000,7450.000000,7475.000000,7237.450195,13101600
2020-12-23,7550.000000,7550.000000,7300.000000,7425.000000,7189.039063,13560700
2020-12-28,7500.000000,7500.000000,7375.000000,7450.000000,7213.244629,8543700
2020-12-29,7450.000000,7475.000000,7350.000000,7350.000000,7116.422363,8044100
2020-12-30,7450.000000,7550.000000,7350.000000,7350.000000,7116.422363,11852400
2021-01-04,7450.000000,7500.000000,7350.000000,7475.000000,7237.450195,8203000
2021-01-05,7475.000000,7500.000000,7375.000000,7375.000000,7140.627930,11869900
2021-01-06,7375.000000,7400.000000,7175.000000,7200.000000,6971.189453,24431200
2021-01-07,7200.000000,7250.000000,7125.000000,7200.000000,6971.189453,14692600
2021-01-08,7250.000000,7275.000000,7125.000000,7175.000000,6946.983887,24667000
2021-01-11,7175.000000,7350.000000,7100.000000,7200.000000,6971.189453,25591700
2021-01-12,7250.000000,7275.000000,7100.000000,7100.000000,6874.367188,20896700
2021-01-13,7200.000000,7200.000000,7000.000000,7025.000000,6801.750488,28188400
2021-01-14,7025.000000,7075.000000,7000.000000,7000.000000,6777.544922,27720000
2021-01-15,7000.000000,7050.000000,6925.000000,6950.000000,6729.134277,18780400
2021-01-18,6950.000000,7525.000000,6900.000000,7500.000000,7261.655762,44943900
2021-01-19,7800.000000,8000.000000,7525.000000,7575.000000,7334.272461,108575300
2021-01-20,7600.000000,7675.000000,7325.000000,7400.000000,7164.833984,34817000
2021-01-21,7400.000000,7500.000000,7325.000000,7325.000000,7092.216797,16702700
2021-01-22,7375.000000,7400.000000,7225.000000,7275.000000,7043.806152,14718800
2021-01-25,7275.000000,7325.000000,7025.000000,7250.000000,7019.600586,17025000
2021-01-26,7275.000000,7475.000000,7175.000000,7250.000000,7019.600586,17948000
2021-01-27,7325.000000,7350.000000,7050.000000,7125.000000,6898.572754,14628000
2021-01-28,7100.000000,7175.000000,6925.000000,7075.000000,6850.162109,20723700
2021-01-29,7075.000000,7225.000000,6900.000000,6925.000000,6704.928711,36432100
2021-02-01,6900.000000,7100.000000,6800.000000,7025.000000,6801.750488,15324400
2021-02-02,7100.000000,7125.000000,6950.000000,7000.000000,6777.544922,11678200
2021-02-03,7100.000000,7325.000000,7000.000000,7175.000000,6946.983887,16730800
2021-02-04,7250.000000,7325.000000,7175.000000,7300.000000,7068.011719,17606900
2021-02-05,7325.000000,7350.000000,7200.000000,7225.000000,6995.395020,11295000
2021-02-08,7225.000000,7250.000000,7100.000000,7100.000000,6874.367188,14010900
2021-02-09,7150.000000,7175.000000,7025.000000,7100.000000,6874.367188,10394200
2021-02-10,7150.000000,7150.000000,7025.000000,7150.000000,6922.778320,6019200
2021-02-11,7175.000000,7175.000000,7100.000000,7175.000000,6946.983887,3700200
2021-02-15,7175.000000,7175.000000,7025.000000,7050.000000,6825.956543,8252200
2021-02-16,7100.000000,7100.000000,7000.000000,7025.000000,6801.750488,11529000
2021-02-17,7000.000000,7100.000000,6975.000000,7100.000000,6874.367188,6980200
2021-02-18,7075.000000,7100.000000,6975.000000,6975.000000,6753.339844,11085900
2021-02-19,6975.000000,6975.000000,6900.000000,6950.000000,6729.134277,8791400
2021-02-22,6975.000000,7000.000000,6875.000000,6875.000000,6656.517578,14949100
2021-02-23,6900.000000,6925.000000,6800.000000,6850.000000,6632.312012,12860600
2021-02-24,6850.000000,6950.000000,6850.000000,6850.000000,6632.312012,10340700
2021-02-25,6850.000000,6900.000000,6750.000000,6775.000000,6559.695801,14021800
2021-02-26,6750.000000,7000.000000,6675.000000,7000.000000,6777.544922,26873400
2021-03-01,7000.000000,7000.000000,6800.000000,6825.000000,6608.106445,13054100
2021-03-02,6825.000000,6850.000000,6725.000000,6825.000000,6608.106445,17348900
2021-03-03,6825.000000,6900.000000,6775.000000,6875.000000,6656.517578,8276700
2021-03-04,6875.000000,6875.000000,6725.000000,6725.000000,6511.284668,10778200
2021-03-05,6700.000000,6750.000000,6675.000000,6725.000000,6511.284668,6029300
2021-03-08,6800.000000,6800.000000,6625.000000,6650.000000,6438.667969,10141900
2021-03-09,6700.000000,6700.000000,6475.000000,6550.000000,6341.845703,18687300
